VYBER;xKOD;xROK;KOD;ROK;KRAJ;KRAJ_POSKYTOVATEL;HOSP
;;X;A209;2008;71;72;10
;;X;A209;2008;71;80;116
;;X;A209;2008;72;10;114
;;X;A209;2008;72;20;1
;;X;A209;2008;72;31;2
;;X;A209;2008;72;32;1
;;X;A209;2008;72;41;1
;;X;A209;2008;72;42;2
;;X;A209;2008;72;52;10
;;X;A209;2008;72;64;689
;;X;A209;2008;72;71;307
;;X;A209;2008;72;72;1813
;;X;A209;2008;72;80;124
;;X;A209;2008;80;10;144
;;X;A209;2008;80;20;1
;;X;A209;2008;80;31;2
;;X;A209;2008;80;32;2
;;X;A209;2008;80;42;5
;;X;A209;2008;80;51;1
;;X;A209;2008;80;52;10
;;X;A209;2008;80;53;1
;;X;A209;2008;80;64;259
;;X;A209;2008;80;71;725
;;X;A209;2008;80;72;11
;;X;A209;2008;80;80;4804
;;X;A209;2009;10;10;6003
;;X;A209;2009;10;20;46
;;X;A209;2009;10;31;21
;;X;A209;2009;10;32;15
;;X;A209;2009;10;41;5
;;X;A209;2009;10;42;13
;;X;A209;2009;10;51;7
;;X;A209;2009;10;52;21
;;X;A209;2009;10;53;2
;;X;A209;2009;10;63;2
;;X;A209;2009;10;64;33
;;X;A209;2009;10;71;5
;;X;A209;2009;10;72;1
;;X;A209;2009;10;80;6
;;X;A209;2009;20;10;3136
;;X;A209;2009;20;20;2793
;;X;A209;2009;20;31;23
;;X;A209;2009;20;32;28
;;X;A209;2009;20;42;7
;;X;A209;2009;20;51;25
;;X;A209;2009;20;52;74
;;X;A209;2009;20;53;23
;;X;A209;2009;20;63;16
;;X;A209;2009;20;64;116
;;X;A209;2009;20;71;10
;;X;A209;2009;20;72;1
;;X;A209;2009;20;80;2
;;X;A209;2009;31;10;569
;;X;A209;2009;31;20;9
;;X;A209;2009;31;31;2375
;;X;A209;2009;31;32;77
;;X;A209;2009;31;42;1
;;X;A209;2009;31;51;3
;;X;A209;2009;31;52;14
;;X;A209;2009;31;63;27
;;X;A209;2009;31;64;108
;;X;A209;2009;31;71;1
;;X;A209;2009;31;80;2
;;X;A209;2009;32;10;249
;;X;A209;2009;32;20;8
;;X;A209;2009;32;31;15
;;X;A209;2009;32;32;1819
;;X;A209;2009;32;41;21
;;X;A209;2009;32;42;1
;;X;A209;2009;32;51;2
;;X;A209;2009;32;52;9
;;X;A209;2009;32;63;2
;;X;A209;2009;32;64;26
;;X;A209;2009;32;71;3
;;X;A209;2009;32;72;3
;;X;A209;2009;32;80;2
;;X;A209;2009;41;10;316
;;X;A209;2009;41;31;4
;;X;A209;2009;41;32;215
;;X;A209;2009;41;41;696
;;X;A209;2009;41;42;33
;;X;A209;2009;41;51;1
;;X;A209;2009;41;52;18
;;X;A209;2009;41;63;1
;;X;A209;2009;41;64;10
;;X;A209;2009;42;10;1027
;;X;A209;2009;42;20;35
;;X;A209;2009;42;31;3
;;X;A209;2009;42;32;77
;;X;A209;2009;42;41;8
;;X;A209;2009;42;42;3179
;;X;A209;2009;42;51;46
;;X;A209;2009;42;52;12
;;X;A209;2009;42;53;2
;;X;A209;2009;42;64;48
;;X;A209;2009;42;71;3
;;X;A209;2009;42;80;1
;;X;A209;2009;51;10;761
;;X;A209;2009;51;20;44
;;X;A209;2009;51;32;12
;;X;A209;2009;51;42;17
;;X;A209;2009;51;51;1196
;;X;A209;2009;51;52;79
;;X;A209;2009;51;64;17
;;X;A209;2009;51;71;3
;;X;A209;2009;51;80;3
;;X;A209;2009;52;10;207
;;X;A209;2009;52;20;7
;;X;A209;2009;52;31;1
;;X;A209;2009;52;32;4
;;X;A209;2009;52;42;1
;;X;A209;2009;52;51;33
;;X;A209;2009;52;52;2285
;;X;A209;2009;52;53;25
;;X;A209;2009;52;63;2
;;X;A209;2009;52;64;26
;;X;A209;2009;52;71;23
;;X;A209;2009;52;72;1
;;X;A209;2009;52;80;2
;;X;A209;2009;53;10;199
;;X;A209;2009;53;20;27
;;X;A209;2009;53;31;5
;;X;A209;2009;53;32;4
;;X;A209;2009;53;41;2
;;X;A209;2009;53;42;2
;;X;A209;2009;53;51;3
;;X;A209;2009;53;52;678
;;X;A209;2009;53;53;1188
;;X;A209;2009;53;63;23
;;X;A209;2009;53;64;225
;;X;A209;2009;53;71;31
;;X;A209;2009;53;80;1
;;X;A209;2009;63;10;234
;;X;A209;2009;63;20;7
;;X;A209;2009;63;31;19
;;X;A209;2009;63;32;10
;;X;A209;2009;63;51;1
;;X;A209;2009;63;52;111
;;X;A209;2009;63;53;13
;;X;A209;2009;63;63;1150
;;X;A209;2009;63;64;767
;;X;A209;2009;63;71;13
;;X;A209;2009;63;80;4
;;X;A209;2009;64;10;153
;;X;A209;2009;64;20;1
;;X;A209;2009;64;31;6
;;X;A209;2009;64;42;1
;;X;A209;2009;64;51;2
;;X;A209;2009;64;52;13
;;X;A209;2009;64;53;4
;;X;A209;2009;64;63;19
;;X;A209;2009;64;64;5858
;;X;A209;2009;64;71;38
;;X;A209;2009;64;72;12
;;X;A209;2009;64;80;18
;;X;A209;2009;71;10;92
;;X;A209;2009;71;20;10
;;X;A209;2009;71;32;1
;;X;A209;2009;71;51;4
;;X;A209;2009;71;52;6
;;X;A209;2009;71;64;190
;;X;A209;2009;71;71;3154
;;X;A209;2009;71;72;19
;;X;A209;2009;71;80;91
;;X;A209;2009;72;10;120
;;X;A209;2009;72;20;1
;;X;A209;2009;72;31;1
;;X;A209;2009;72;32;3
;;X;A209;2009;72;42;2
;;X;A209;2009;72;52;2
;;X;A209;2009;72;63;1
;;X;A209;2009;72;64;689
;;X;A209;2009;72;71;341
;;X;A209;2009;72;72;1638
;;X;A209;2009;72;80;121
;;X;A209;2009;80;10;131
;;X;A209;2009;80;32;4
;;X;A209;2009;80;41;2
;;X;A209;2009;80;42;3
;;X;A209;2009;80;51;5
;;X;A209;2009;80;52;5
;;X;A209;2009;80;53;2
;;X;A209;2009;80;63;1
;;X;A209;2009;80;64;232
;;X;A209;2009;80;71;823
;;X;A209;2009;80;72;8
;;X;A209;2009;80;80;4300
;;X;A209;2010;10;10;5551
;;X;A209;2010;10;20;57
;;X;A209;2010;10;31;20
;;X;A209;2010;10;32;26
;;X;A209;2010;10;41;2
;;X;A209;2010;10;42;12
;;X;A209;2010;10;51;8
;;X;A209;2010;10;52;14
;;X;A209;2010;10;53;4
;;X;A209;2010;10;63;6
;;X;A209;2010;10;64;35
;;X;A209;2010;10;71;3
;;X;A209;2010;10;80;18
;;X;A209;2010;20;10;2975
;;X;A209;2010;20;20;2815
;;X;A209;2010;20;31;31
;;X;A209;2010;20;32;37
;;X;A209;2010;20;41;1
;;X;A209;2010;20;42;16
;;X;A209;2010;20;51;20
;;X;A209;2010;20;52;61
;;X;A209;2010;20;53;16
;;X;A209;2010;20;63;15
;;X;A209;2010;20;64;64
;;X;A209;2010;20;71;7
;;X;A209;2010;20;80;9
;;X;A209;2010;31;10;539
;;X;A209;2010;31;20;11
;;X;A209;2010;31;31;2360
;;X;A209;2010;31;32;103
;;X;A209;2010;31;41;1
;;X;A209;2010;31;42;3
;;X;A209;2010;31;51;2
;;X;A209;2010;31;52;10
;;X;A209;2010;31;53;1
;;X;A209;2010;31;63;22
;;X;A209;2010;31;64;115
;;X;A209;2010;31;72;1
;;X;A209;2010;31;80;5
;;X;A209;2010;32;10;231
;;X;A209;2010;32;20;16
;;X;A209;2010;32;31;21
;;X;A209;2010;32;32;1988
;;X;A209;2010;32;41;11
;;X;A209;2010;32;42;3
;;X;A209;2010;32;51;3
;;X;A209;2010;32;52;8
;;X;A209;2010;32;63;2
;;X;A209;2010;32;64;14
;;X;A209;2010;32;71;3
;;X;A209;2010;32;72;1
;;X;A209;2010;32;80;2
;;X;A209;2010;41;10;269
;;X;A209;2010;41;20;2
;;X;A209;2010;41;31;3
;;X;A209;2010;41;32;224
;;X;A209;2010;41;41;716
;;X;A209;2010;41;42;14
;;X;A209;2010;41;52;18
;;X;A209;2010;41;64;5
;;X;A209;2010;41;71;2
;;X;A209;2010;41;72;1
;;X;A209;2010;41;80;1
;;X;A209;2010;42;10;936
;;X;A209;2010;42;20;29
;;X;A209;2010;42;31;3
;;X;A209;2010;42;32;79
;;X;A209;2010;42;41;15
;;X;A209;2010;42;42;2989
;;X;A209;2010;42;51;34
;;X;A209;2010;42;52;10
;;X;A209;2010;42;63;1
;;X;A209;2010;42;64;51
;;X;A209;2010;42;71;8
;;X;A209;2010;42;72;6
;;X;A209;2010;42;80;4
;;X;A209;2010;51;10;755
;;X;A209;2010;51;20;59
;;X;A209;2010;51;31;1
;;X;A209;2010;51;32;5
;;X;A209;2010;51;42;30
;;X;A209;2010;51;51;1190
;;X;A209;2010;51;52;57
;;X;A209;2010;51;53;1
;;X;A209;2010;51;64;6
;;X;A209;2010;51;80;7
;;X;A209;2010;52;10;176
;;X;A209;2010;52;20;10
;;X;A209;2010;52;31;3
;;X;A209;2010;52;32;1
;;X;A209;2010;52;42;2
;;X;A209;2010;52;51;27
;;X;A209;2010;52;52;1939
;;X;A209;2010;52;53;32
;;X;A209;2010;52;64;15
;;X;A209;2010;52;71;2
;;X;A209;2010;52;80;3
;;X;A209;2010;53;10;132
;;X;A209;2010;53;20;19
;;X;A209;2010;53;31;2
;;X;A209;2010;53;51;3
;;X;A209;2010;53;52;502
;;X;A209;2010;53;53;1319
;;X;A209;2010;53;63;31
;;X;A209;2010;53;64;195
;;X;A209;2010;53;71;43
;;X;A209;2010;53;72;1
;;X;A209;2010;53;80;2
;;X;A209;2010;63;10;228
;;X;A209;2010;63;20;7
;;X;A209;2010;63;31;33
;;X;A209;2010;63;32;10
;;X;A209;2010;63;42;3
;;X;A209;2010;63;51;4
;;X;A209;2010;63;52;65
;;X;A209;2010;63;53;18
;;X;A209;2010;63;63;1146
;;X;A209;2010;63;64;829
;;X;A209;2010;63;71;11
;;X;A209;2010;63;80;7
;;X;A209;2010;64;10;139
;;X;A209;2010;64;20;2
;;X;A209;2010;64;31;2
;;X;A209;2010;64;32;2
;;X;A209;2010;64;41;2
;;X;A209;2010;64;51;1
;;X;A209;2010;64;52;4
;;X;A209;2010;64;53;7
;;X;A209;2010;64;63;22
;;X;A209;2010;64;64;5788
;;X;A209;2010;64;71;39
;;X;A209;2010;64;72;10
;;X;A209;2010;64;80;18
;;X;A209;2010;71;10;49
;;X;A209;2010;71;20;9
;;X;A209;2010;71;31;1
;;X;A209;2010;71;32;2
;;X;A209;2010;71;42;1
;;X;A209;2010;71;52;3
;;X;A209;2010;71;53;3
;;X;A209;2010;71;64;177
;;X;A209;2010;71;71;3121
;;X;A209;2010;71;72;27
;;X;A209;2010;71;80;87
;;X;A209;2010;72;10;161
;;X;A209;2010;72;32;1
;;X;A209;2010;72;52;1
;;X;A209;2010;72;53;1
;;X;A209;2010;72;63;1
;;X;A209;2010;72;64;676
;;X;A209;2010;72;71;318
;;X;A209;2010;72;72;1678
;;X;A209;2010;72;80;118
;;X;A209;2010;80;10;136
;;X;A209;2010;80;31;2
;;X;A209;2010;80;32;1
;;X;A209;2010;80;41;1
;;X;A209;2010;80;42;2
;;X;A209;2010;80;51;3
;;X;A209;2010;80;52;5
;;X;A209;2010;80;53;1
;;X;A209;2010;80;63;1
;;X;A209;2010;80;64;231
;;X;A209;2010;80;71;678
;;X;A209;2010;80;72;15
;;X;A209;2010;80;80;4586
;;X;A209;2011;10;10;5612
;;X;A209;2011;10;20;60
;;X;A209;2011;10;31;23
;;X;A209;2011;10;32;11
;;X;A209;2011;10;41;2
;;X;A209;2011;10;42;15
;;X;A209;2011;10;51;8
;;X;A209;2011;10;52;16
;;X;A209;2011;10;53;5
;;X;A209;2011;10;63;8
;;X;A209;2011;10;64;14
;;X;A209;2011;10;71;2
;;X;A209;2011;10;80;37
;;X;A209;2011;20;10;3098
;;X;A209;2011;20;20;2467
;;X;A209;2011;20;31;15
;;X;A209;2011;20;32;30
;;X;A209;2011;20;42;17
;;X;A209;2011;20;51;25
;;X;A209;2011;20;52;43
;;X;A209;2011;20;53;29
;;X;A209;2011;20;63;14
;;X;A209;2011;20;64;34
;;X;A209;2011;20;71;1
;;X;A209;2011;20;72;2
;;X;A209;2011;20;80;20
;;X;A209;2011;31;10;485
;;X;A209;2011;31;20;10
;;X;A209;2011;31;31;2332
;;X;A209;2011;31;32;87
;;X;A209;2011;31;41;1
;;X;A209;2011;31;42;1
;;X;A209;2011;31;52;5
;;X;A209;2011;31;53;2
;;X;A209;2011;31;63;25
;;X;A209;2011;31;64;48
;;X;A209;2011;31;80;3
;;X;A209;2011;32;10;221
;;X;A209;2011;32;20;19
;;X;A209;2011;32;31;27
;;X;A209;2011;32;32;1939
;;X;A209;2011;32;41;15
;;X;A209;2011;32;42;2
;;X;A209;2011;32;51;2
;;X;A209;2011;32;52;9
;;X;A209;2011;32;53;1
;;X;A209;2011;32;64;8
;;X;A209;2011;32;80;1
;;X;A209;2011;41;10;225
;;X;A209;2011;41;20;3
;;X;A209;2011;41;32;261
;;X;A209;2011;41;41;720
;;X;A209;2011;41;42;15
;;X;A209;2011;41;51;1
;;X;A209;2011;41;52;8
;;X;A209;2011;41;63;1
;;X;A209;2011;41;64;9
;;X;A209;2011;41;71;5
;;X;A209;2011;41;72;2
;;X;A209;2011;41;80;3
;;X;A209;2011;42;10;1009
;;X;A209;2011;42;20;16
;;X;A209;2011;42;31;1
;;X;A209;2011;42;32;90
;;X;A209;2011;42;41;22
;;X;A209;2011;42;42;3072
;;X;A209;2011;42;51;38
;;X;A209;2011;42;52;14
;;X;A209;2011;42;53;2
;;X;A209;2011;42;63;2
;;X;A209;2011;42;64;14
;;X;A209;2011;42;71;4
;;X;A209;2011;42;80;5
;;X;A209;2011;51;10;780
;;X;A209;2011;51;20;40
;;X;A209;2011;51;32;4
;;X;A209;2011;51;42;26
;;X;A209;2011;51;51;1146
;;X;A209;2011;51;52;69
;;X;A209;2011;51;53;1
;;X;A209;2011;51;64;15
;;X;A209;2011;51;80;7
;;X;A209;2011;52;10;151
;;X;A209;2011;52;20;14
;;X;A209;2011;52;31;3
;;X;A209;2011;52;32;1
;;X;A209;2011;52;51;23
;;X;A209;2011;52;52;2046
;;X;A209;2011;52;53;17
;;X;A209;2011;52;64;12
;;X;A209;2011;52;71;16
;;X;A209;2011;52;80;2
;;X;A209;2011;53;10;162
;;X;A209;2011;53;20;16
;;X;A209;2011;53;31;3
;;X;A209;2011;53;32;6
;;X;A209;2011;53;41;1
;;X;A209;2011;53;42;1
;;X;A209;2011;53;51;1
;;X;A209;2011;53;52;526
;;X;A209;2011;53;53;1257
;;X;A209;2011;53;63;27
;;X;A209;2011;53;64;121
;;X;A209;2011;53;71;73
;;X;A209;2011;53;72;1
;;X;A209;2011;53;80;6
;;X;A209;2011;63;10;225
;;X;A209;2011;63;20;8
;;X;A209;2011;63;31;21
;;X;A209;2011;63;32;8
;;X;A209;2011;63;41;1
;;X;A209;2011;63;52;108
;;X;A209;2011;63;53;17
;;X;A209;2011;63;63;1150
;;X;A209;2011;63;64;575
;;X;A209;2011;63;71;4
;;X;A209;2011;63;80;7
;;X;A209;2011;64;10;153
;;X;A209;2011;64;20;3
;;X;A209;2011;64;32;1
;;X;A209;2011;64;41;1
;;X;A209;2011;64;51;3
;;X;A209;2011;64;52;2
;;X;A209;2011;64;53;1
;;X;A209;2011;64;63;20
;;X;A209;2011;64;64;4642
;;X;A209;2011;64;71;25
;;X;A209;2011;64;72;15
;;X;A209;2011;64;80;25
;;X;A209;2011;71;10;83
;;X;A209;2011;71;20;2
;;X;A209;2011;71;32;1
;;X;A209;2011;71;42;1
;;X;A209;2011;71;52;1
;;X;A209;2011;71;53;3
;;X;A209;2011;71;64;128
;;X;A209;2011;71;71;3442
;;X;A209;2011;71;72;15
;;X;A209;2011;71;80;110
;;X;A209;2011;72;10;140
;;X;A209;2011;72;20;1
;;X;A209;2011;72;31;2
;;X;A209;2011;72;32;3
;;X;A209;2011;72;51;1
;;X;A209;2011;72;52;3
;;X;A209;2011;72;63;3
;;X;A209;2011;72;64;529
;;X;A209;2011;72;71;336
;;X;A209;2011;72;72;1579
;;X;A209;2011;72;80;135
;;X;A209;2011;80;10;106
;;X;A209;2011;80;31;6
;;X;A209;2011;80;42;1
;;X;A209;2011;80;52;6
;;X;A209;2011;80;63;3
;;X;A209;2011;80;64;196
;;X;A209;2011;80;71;711
;;X;A209;2011;80;72;10
;;X;A209;2011;80;80;4655
;;X;A210;2007;10;10;56
;;X;A210;2007;10;20;4
;;X;A210;2007;10;31;2
;;X;A210;2007;20;10;26
;;X;A210;2007;20;20;41
;;X;A210;2007;20;31;1
;;X;A210;2007;20;63;2
;;X;A210;2007;20;64;1
;;X;A210;2007;31;10;2
;;X;A210;2007;31;31;76
;;X;A210;2007;31;42;1
;;X;A210;2007;31;63;2
;;X;A210;2007;31;64;3
;;X;A210;2007;32;10;2
;;X;A210;2007;32;31;3
;;X;A210;2007;32;32;59
;;X;A210;2007;41;10;1
;;X;A210;2007;41;32;1
;;X;A210;2007;41;41;19
;;X;A210;2007;41;42;3
;;X;A210;2007;42;10;11
;;X;A210;2007;42;20;1
;;X;A210;2007;42;42;221
;;X;A210;2007;42;51;1
;;X;A210;2007;51;10;6
;;X;A210;2007;51;51;23
;;X;A210;2007;51;52;2
;;X;A210;2007;52;10;2
;;X;A210;2007;52;52;37
;;X;A210;2007;52;71;2
;;X;A210;2007;53;10;2
;;X;A210;2007;53;52;5
;;X;A210;2007;53;53;28
;;X;A210;2007;53;64;3
;;X;A210;2007;63;10;2
;;X;A210;2007;63;31;1
;;X;A210;2007;63;53;1
;;X;A210;2007;63;63;27
;;X;A210;2007;63;64;5
;;X;A210;2007;64;64;103
;;X;A210;2007;64;72;1
;;X;A210;2007;71;31;1
;;X;A210;2007;71;63;1
;;X;A210;2007;71;64;3
;;X;A210;2007;71;71;34
;;X;A210;2007;71;80;2
;;X;A210;2007;72;64;6
;;X;A210;2007;72;72;54
;;X;A210;2007;72;80;2
;;X;A210;2007;80;80;68
;;X;A210;2008;10;10;49
;;X;A210;2008;10;20;1
;;X;A210;2008;10;51;1
;;X;A210;2008;10;64;2
;;X;A210;2008;20;10;12
;;X;A210;2008;20;20;16
;;X;A210;2008;20;31;1
;;X;A210;2008;20;53;1
;;X;A210;2008;20;63;2
;;X;A210;2008;20;64;4
;;X;A210;2008;31;10;3
;;X;A210;2008;31;31;78
;;X;A210;2008;31;63;1
;;X;A210;2008;31;64;1
;;X;A210;2008;32;10;1
;;X;A210;2008;32;31;1
;;X;A210;2008;32;32;81
;;X;A210;2008;32;64;1
;;X;A210;2008;41;10;1
;;X;A210;2008;41;32;2
;;X;A210;2008;41;41;22
;;X;A210;2008;42;10;10
;;X;A210;2008;42;20;2
;;X;A210;2008;42;32;1
;;X;A210;2008;42;42;223
;;X;A210;2008;42;51;1
;;X;A210;2008;42;64;1
;;X;A210;2008;51;10;3
;;X;A210;2008;51;42;2
;;X;A210;2008;51;51;25
;;X;A210;2008;52;10;3
;;X;A210;2008;52;20;1
;;X;A210;2008;52;52;31
;;X;A210;2008;52;53;3
;;X;A210;2008;53;10;3
;;X;A210;2008;53;51;2
;;X;A210;2008;53;52;2
;;X;A210;2008;53;53;18
;;X;A210;2008;53;64;6
;;X;A210;2008;63;10;1
;;X;A210;2008;63;31;1
;;X;A210;2008;63;63;30
;;X;A210;2008;63;64;12
;;X;A210;2008;64;10;2
;;X;A210;2008;64;52;1
;;X;A210;2008;64;64;99
;;X;A210;2008;71;10;1
;;X;A210;2008;71;64;1
;;X;A210;2008;71;71;33
;;X;A210;2008;71;80;1
;;X;A210;2008;72;64;8
;;X;A210;2008;72;71;1
;;X;A210;2008;72;72;45
;;X;A210;2008;72;80;6
;;X;A210;2008;80;10;3
;;X;A210;2008;80;64;3
;;X;A210;2008;80;80;61
;;X;A210;2009;10;10;62
;;X;A210;2009;10;20;1
;;X;A210;2009;10;64;1
;;X;A210;2009;20;10;38
;;X;A210;2009;20;20;31
;;X;A210;2009;20;42;1
;;X;A210;2009;20;63;3
;;X;A210;2009;20;64;1
;;X;A210;2009;31;10;7
;;X;A210;2009;31;31;106
;;X;A210;2009;31;32;1
;;X;A210;2009;31;63;2
;;X;A210;2009;31;64;1
;;X;A210;2009;32;10;1
;;X;A210;2009;32;31;2
;;X;A210;2009;32;32;80
;;X;A210;2009;41;10;1
;;X;A210;2009;41;31;1
;;X;A210;2009;41;32;5
;;X;A210;2009;41;41;29
;;X;A210;2009;41;42;2
;;X;A210;2009;42;10;9
;;X;A210;2009;42;42;168
;;X;A210;2009;42;51;2
;;X;A210;2009;51;10;5
;;X;A210;2009;51;42;1
;;X;A210;2009;51;51;14
;;X;A210;2009;51;52;2
;;X;A210;2009;51;63;1
;;X;A210;2009;52;10;1
;;X;A210;2009;52;41;1
;;X;A210;2009;52;52;29
;;X;A210;2009;52;53;4
;;X;A210;2009;52;64;1
;;X;A210;2009;53;10;5
;;X;A210;2009;53;51;1
;;X;A210;2009;53;52;5
;;X;A210;2009;53;53;23
;;X;A210;2009;53;64;4
;;X;A210;2009;53;72;1
;;X;A210;2009;63;10;1
;;X;A210;2009;63;42;1
;;X;A210;2009;63;63;55
;;X;A210;2009;63;64;6
;;X;A210;2009;64;64;81
;;X;A210;2009;64;71;1
;;X;A210;2009;71;10;1
;;X;A210;2009;71;64;3
;;X;A210;2009;71;71;28
;;X;A210;2009;71;72;1
;;X;A210;2009;71;80;1
;;X;A210;2009;72;64;5
;;X;A210;2009;72;71;1
;;X;A210;2009;72;72;31
;;X;A210;2009;72;80;3
;;X;A210;2009;80;10;1
;;X;A210;2009;80;41;1
;;X;A210;2009;80;64;1
;;X;A210;2009;80;80;73
;;X;A210;2010;10;10;58
;;X;A210;2010;10;20;1
;;X;A210;2010;10;32;1
;;X;A210;2010;10;52;1
;;X;A210;2010;20;10;37
;;X;A210;2010;20;20;26
;;X;A210;2010;20;31;5
;;X;A210;2010;20;42;2
;;X;A210;2010;20;63;3
;;X;A210;2010;31;10;3
;;X;A210;2010;31;31;69
;;X;A210;2010;31;32;1
;;X;A210;2010;31;52;1
;;X;A210;2010;31;63;5
;;X;A210;2010;32;10;5
;;X;A210;2010;32;20;1
;;X;A210;2010;32;31;1
;;X;A210;2010;32;32;87
;;X;A210;2010;32;41;5
;;X;A210;2010;41;10;2
;;X;A210;2010;41;32;6
;;X;A210;2010;41;41;63
;;X;A210;2010;41;42;2
;;X;A210;2010;42;10;7
;;X;A210;2010;42;42;184
;;X;A210;2010;42;51;1
;;X;A210;2010;42;64;1
;;X;A210;2010;51;10;14
;;X;A210;2010;51;51;9
;;X;A210;2010;51;52;1
;;X;A210;2010;52;10;1
;;X;A210;2010;52;51;1
;;X;A210;2010;52;52;42
;;X;A210;2010;52;53;1
;;X;A210;2010;53;10;6
;;X;A210;2010;53;52;1
;;X;A210;2010;53;53;32
;;X;A210;2010;53;64;5
;;X;A210;2010;63;10;3
;;X;A210;2010;63;31;1
;;X;A210;2010;63;63;65
;;X;A210;2010;63;64;6
;;X;A210;2010;64;10;2
;;X;A210;2010;64;63;1
;;X;A210;2010;64;64;140
;;X;A210;2010;64;80;1
;;X;A210;2010;71;10;1
;;X;A210;2010;71;64;2
;;X;A210;2010;71;71;29
;;X;A210;2010;71;72;5
;;X;A210;2010;71;80;1
;;X;A210;2010;72;10;2
;;X;A210;2010;72;32;2
;;X;A210;2010;72;64;7
;;X;A210;2010;72;72;41
;;X;A210;2010;72;80;2
;;X;A210;2010;80;64;1
;;X;A210;2010;80;71;1
;;X;A210;2010;80;80;61
;;X;A210;2011;10;10;67
;;X;A210;2011;10;41;1
;;X;A210;2011;10;64;1
;;X;A210;2011;20;10;34
;;X;A210;2011;20;20;43
;;X;A210;2011;20;31;1
;;X;A210;2011;20;32;3
;;X;A210;2011;20;42;1
;;X;A210;2011;20;52;1
;;X;A210;2011;31;10;3
;;X;A210;2011;31;31;60
;;X;A210;2011;31;32;1
;;X;A210;2011;31;64;1
;;X;A210;2011;32;10;2
;;X;A210;2011;32;20;1
;;X;A210;2011;32;31;1
;;X;A210;2011;32;32;118
;;X;A210;2011;32;41;2
;;X;A210;2011;32;52;4
;;X;A210;2011;41;10;2
;;X;A210;2011;41;31;1
;;X;A210;2011;41;32;8
;;X;A210;2011;41;41;35
;;X;A210;2011;41;52;1
;;X;A210;2011;42;10;7
;;X;A210;2011;42;20;1
;;X;A210;2011;42;32;1
;;X;A210;2011;42;42;159
;;X;A210;2011;42;51;1
;;X;A210;2011;42;52;1
;;X;A210;2011;42;64;3
;;X;A210;2011;51;10;7
;;X;A210;2011;51;32;2
;;X;A210;2011;51;42;1
;;X;A210;2011;51;51;21
;;X;A210;2011;51;52;3
;;X;A210;2011;52;51;1
;;X;A210;2011;52;52;35
;;X;A210;2011;52;53;2
;;X;A210;2011;52;64;1
;;X;A210;2011;53;10;1
;;X;A210;2011;53;41;2
;;X;A210;2011;53;52;3
;;X;A210;2011;53;53;29
;;X;A210;2011;53;64;4
;;X;A210;2011;63;10;5
;;X;A210;2011;63;31;2
;;X;A210;2011;63;63;62
;;X;A210;2011;63;64;17
;;X;A210;2011;64;10;1
;;X;A210;2011;64;64;105
;;X;A210;2011;71;64;1
;;X;A210;2011;71;71;22
;;X;A210;2011;71;72;2
;;X;A210;2011;72;10;1
;;X;A210;2011;72;64;8
;;X;A210;2011;72;71;1
;;X;A210;2011;72;72;44
;;X;A210;2011;72;80;1
;;X;A210;2011;80;32;1
;;X;A210;2011;80;64;1
;;X;A210;2011;80;80;61
;;X;A211;2007;10;10;423
;;X;A211;2007;10;20;10
;;X;A211;2007;10;31;2
;;X;A211;2007;10;41;1
;;X;A211;2007;10;51;2
;;X;A211;2007;10;63;1
;;X;A211;2007;10;64;7
;;X;A211;2007;20;10;62
;;X;A211;2007;20;20;349
;;X;A211;2007;20;31;3
;;X;A211;2007;20;32;1
;;X;A211;2007;20;42;5
;;X;A211;2007;20;51;7
;;X;A211;2007;20;52;1
;;X;A211;2007;20;53;1
;;X;A211;2007;20;64;7
;;X;A211;2007;20;71;1
;;X;A211;2007;31;10;10
;;X;A211;2007;31;20;2
;;X;A211;2007;31;31;288
;;X;A211;2007;31;51;1
;;X;A211;2007;31;63;1
;;X;A211;2007;31;64;3
;;X;A211;2007;31;71;1
;;X;A211;2007;32;10;5
;;X;A211;2007;32;20;3
;;X;A211;2007;32;31;5
;;X;A211;2007;32;32;76
;;X;A211;2007;32;41;8
;;X;A211;2007;32;42;1
;;X;A211;2007;32;52;2
;;X;A211;2007;32;64;1
;;X;A211;2007;41;10;5
;;X;A211;2007;41;32;3
;;X;A211;2007;41;41;44
;;X;A211;2007;42;10;26
;;X;A211;2007;42;31;1
;;X;A211;2007;42;42;370
;;X;A211;2007;42;51;5
;;X;A211;2007;42;52;2
;;X;A211;2007;42;64;1
;;X;A211;2007;51;10;11
;;X;A211;2007;51;20;1
;;X;A211;2007;51;42;4
;;X;A211;2007;51;51;107
;;X;A211;2007;51;52;3
;;X;A211;2007;51;80;1
;;X;A211;2007;52;10;2
;;X;A211;2007;52;51;6
;;X;A211;2007;52;52;171
;;X;A211;2007;52;64;6
;;X;A211;2007;53;10;7
;;X;A211;2007;53;20;4
;;X;A211;2007;53;31;2
;;X;A211;2007;53;51;4
;;X;A211;2007;53;52;26
;;X;A211;2007;53;53;84
;;X;A211;2007;53;63;2
;;X;A211;2007;53;64;8
;;X;A211;2007;53;71;3
;;X;A211;2007;53;80;1
;;X;A211;2007;63;10;1
;;X;A211;2007;63;20;2
;;X;A211;2007;63;31;3
;;X;A211;2007;63;51;1
;;X;A211;2007;63;52;2
;;X;A211;2007;63;63;123
;;X;A211;2007;63;64;16
;;X;A211;2007;64;10;3
;;X;A211;2007;64;31;1
