V_b_r;xKOD;xROK;KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
;;X;A204;2010;2;45-54;63;83
;;X;A204;2010;2;45-54;64;228
;;X;A204;2010;2;45-54;71;137
;;X;A204;2010;2;45-54;72;98
;;X;A204;2010;2;45-54;80;186
;;X;A204;2010;2;55-64;10;401
;;X;A204;2010;2;55-64;20;328
;;X;A204;2010;2;55-64;31;162
;;X;A204;2010;2;55-64;32;158
;;X;A204;2010;2;55-64;41;93
;;X;A204;2010;2;55-64;42;395
;;X;A204;2010;2;55-64;51;115
;;X;A204;2010;2;55-64;52;130
;;X;A204;2010;2;55-64;53;119
;;X;A204;2010;2;55-64;63;137
;;X;A204;2010;2;55-64;64;343
;;X;A204;2010;2;55-64;71;201
;;X;A204;2010;2;55-64;72;175
;;X;A204;2010;2;55-64;80;270
;;X;A204;2010;2;65-74;10;301
;;X;A204;2010;2;65-74;20;253
;;X;A204;2010;2;65-74;31;108
;;X;A204;2010;2;65-74;32;104
;;X;A204;2010;2;65-74;41;61
;;X;A204;2010;2;65-74;42;271
;;X;A204;2010;2;65-74;51;90
;;X;A204;2010;2;65-74;52;123
;;X;A204;2010;2;65-74;53;104
;;X;A204;2010;2;65-74;63;104
;;X;A204;2010;2;65-74;64;313
;;X;A204;2010;2;65-74;71;162
;;X;A204;2010;2;65-74;72;131
;;X;A204;2010;2;65-74;80;216
;;X;A204;2010;2;75+;10;210
;;X;A204;2010;2;75+;20;186
;;X;A204;2010;2;75+;31;74
;;X;A204;2010;2;75+;32;85
;;X;A204;2010;2;75+;41;37
;;X;A204;2010;2;75+;42;130
;;X;A204;2010;2;75+;51;88
;;X;A204;2010;2;75+;52;86
;;X;A204;2010;2;75+;53;87
;;X;A204;2010;2;75+;63;63
;;X;A204;2010;2;75+;64;221
;;X;A204;2010;2;75+;71;113
;;X;A204;2010;2;75+;72;106
;;X;A204;2010;2;75+;80;143
;;X;A204;2011;1;15-34;51;1
;;X;A204;2011;1;35-44;10;1
;;X;A204;2011;1;35-44;32;1
;;X;A204;2011;1;35-44;42;1
;;X;A204;2011;1;35-44;53;1
;;X;A204;2011;1;35-44;64;1
;;X;A204;2011;1;35-44;80;1
;;X;A204;2011;1;45-54;20;2
;;X;A204;2011;1;45-54;31;1
;;X;A204;2011;1;45-54;42;1
;;X;A204;2011;1;55-64;10;2
;;X;A204;2011;1;55-64;20;5
;;X;A204;2011;1;55-64;31;1
;;X;A204;2011;1;55-64;41;1
;;X;A204;2011;1;55-64;42;1
;;X;A204;2011;1;55-64;52;1
;;X;A204;2011;1;55-64;63;1
;;X;A204;2011;1;55-64;64;1
;;X;A204;2011;1;55-64;71;1
;;X;A204;2011;1;55-64;72;2
;;X;A204;2011;1;55-64;80;4
;;X;A204;2011;1;65-74;10;2
;;X;A204;2011;1;65-74;20;1
;;X;A204;2011;1;65-74;31;3
;;X;A204;2011;1;65-74;32;4
;;X;A204;2011;1;65-74;42;3
;;X;A204;2011;1;65-74;64;2
;;X;A204;2011;1;65-74;72;1
;;X;A204;2011;1;65-74;80;3
;;X;A204;2011;1;75+;10;6
;;X;A204;2011;1;75+;20;1
;;X;A204;2011;1;75+;32;1
;;X;A204;2011;1;75+;42;2
;;X;A204;2011;1;75+;64;4
;;X;A204;2011;1;75+;80;1
;;X;A204;2011;2;15-34;10;36
;;X;A204;2011;2;15-34;20;35
;;X;A204;2011;2;15-34;31;18
;;X;A204;2011;2;15-34;32;10
;;X;A204;2011;2;15-34;41;9
;;X;A204;2011;2;15-34;42;20
;;X;A204;2011;2;15-34;51;7
;;X;A204;2011;2;15-34;52;7
;;X;A204;2011;2;15-34;53;18
;;X;A204;2011;2;15-34;63;6
;;X;A204;2011;2;15-34;64;24
;;X;A204;2011;2;15-34;71;20
;;X;A204;2011;2;15-34;72;10
;;X;A204;2011;2;15-34;80;17
;;X;A204;2011;2;35-44;10;102
;;X;A204;2011;2;35-44;20;124
;;X;A204;2011;2;35-44;31;46
;;X;A204;2011;2;35-44;32;44
;;X;A204;2011;2;35-44;41;35
;;X;A204;2011;2;35-44;42;99
;;X;A204;2011;2;35-44;51;41
;;X;A204;2011;2;35-44;52;47
;;X;A204;2011;2;35-44;53;45
;;X;A204;2011;2;35-44;63;33
;;X;A204;2011;2;35-44;64;74
;;X;A204;2011;2;35-44;71;58
;;X;A204;2011;2;35-44;72;32
;;X;A204;2011;2;35-44;80;85
;;X;A204;2011;2;45-54;10;210
;;X;A204;2011;2;45-54;20;219
;;X;A204;2011;2;45-54;31;117
;;X;A204;2011;2;45-54;32;106
;;X;A204;2011;2;45-54;41;50
;;X;A204;2011;2;45-54;42;167
;;X;A204;2011;2;45-54;51;72
;;X;A204;2011;2;45-54;52;76
;;X;A204;2011;2;45-54;53;95
;;X;A204;2011;2;45-54;63;63
;;X;A204;2011;2;45-54;64;165
;;X;A204;2011;2;45-54;71;127
;;X;A204;2011;2;45-54;72;95
;;X;A204;2011;2;45-54;80;179
;;X;A204;2011;2;55-64;10;347
;;X;A204;2011;2;55-64;20;296
;;X;A204;2011;2;55-64;31;149
;;X;A204;2011;2;55-64;32;140
;;X;A204;2011;2;55-64;41;64
;;X;A204;2011;2;55-64;42;398
;;X;A204;2011;2;55-64;51;118
;;X;A204;2011;2;55-64;52;126
;;X;A204;2011;2;55-64;53;117
;;X;A204;2011;2;55-64;63;106
;;X;A204;2011;2;55-64;64;248
;;X;A204;2011;2;55-64;71;195
;;X;A204;2011;2;55-64;72;141
;;X;A204;2011;2;55-64;80;287
;;X;A204;2011;2;65-74;10;326
;;X;A204;2011;2;65-74;20;268
;;X;A204;2011;2;65-74;31;95
;;X;A204;2011;2;65-74;32;123
;;X;A204;2011;2;65-74;41;68
;;X;A204;2011;2;65-74;42;298
;;X;A204;2011;2;65-74;51;84
;;X;A204;2011;2;65-74;52;106
;;X;A204;2011;2;65-74;53;110
;;X;A204;2011;2;65-74;63;98
;;X;A204;2011;2;65-74;64;204
;;X;A204;2011;2;65-74;71;163
;;X;A204;2011;2;65-74;72;170
;;X;A204;2011;2;65-74;80;248
;;X;A204;2011;2;75+;10;197
;;X;A204;2011;2;75+;20;137
;;X;A204;2011;2;75+;31;78
;;X;A204;2011;2;75+;32;61
;;X;A204;2011;2;75+;41;30
;;X;A204;2011;2;75+;42;130
;;X;A204;2011;2;75+;51;77
;;X;A204;2011;2;75+;52;83
;;X;A204;2011;2;75+;53;86
;;X;A204;2011;2;75+;63;84
;;X;A204;2011;2;75+;64;171
;;X;A204;2011;2;75+;71;85
;;X;A204;2011;2;75+;72;82
;;X;A204;2011;2;75+;80;155
;;X;A205;2007;2;15-34;10;26
;;X;A205;2007;2;15-34;20;40
;;X;A205;2007;2;15-34;31;12
;;X;A205;2007;2;15-34;32;12
;;X;A205;2007;2;15-34;41;5
;;X;A205;2007;2;15-34;42;46
;;X;A205;2007;2;15-34;51;15
;;X;A205;2007;2;15-34;52;28
;;X;A205;2007;2;15-34;53;10
;;X;A205;2007;2;15-34;63;11
;;X;A205;2007;2;15-34;64;31
;;X;A205;2007;2;15-34;71;21
;;X;A205;2007;2;15-34;72;32
;;X;A205;2007;2;15-34;80;27
;;X;A205;2007;2;35-44;10;63
;;X;A205;2007;2;35-44;20;63
;;X;A205;2007;2;35-44;31;36
;;X;A205;2007;2;35-44;32;9
;;X;A205;2007;2;35-44;41;26
;;X;A205;2007;2;35-44;42;84
;;X;A205;2007;2;35-44;51;39
;;X;A205;2007;2;35-44;52;21
;;X;A205;2007;2;35-44;53;34
;;X;A205;2007;2;35-44;63;26
;;X;A205;2007;2;35-44;64;89
;;X;A205;2007;2;35-44;71;55
;;X;A205;2007;2;35-44;72;30
;;X;A205;2007;2;35-44;80;91
;;X;A205;2007;2;45-54;10;107
;;X;A205;2007;2;45-54;20;124
;;X;A205;2007;2;45-54;31;74
;;X;A205;2007;2;45-54;32;32
;;X;A205;2007;2;45-54;41;31
;;X;A205;2007;2;45-54;42;100
;;X;A205;2007;2;45-54;51;56
;;X;A205;2007;2;45-54;52;44
;;X;A205;2007;2;45-54;53;41
;;X;A205;2007;2;45-54;63;34
;;X;A205;2007;2;45-54;64;147
;;X;A205;2007;2;45-54;71;71
;;X;A205;2007;2;45-54;72;51
;;X;A205;2007;2;45-54;80;153
;;X;A205;2007;2;55-64;10;152
;;X;A205;2007;2;55-64;20;221
;;X;A205;2007;2;55-64;31;132
;;X;A205;2007;2;55-64;32;97
;;X;A205;2007;2;55-64;41;43
;;X;A205;2007;2;55-64;42;175
;;X;A205;2007;2;55-64;51;94
;;X;A205;2007;2;55-64;52;120
;;X;A205;2007;2;55-64;53;65
;;X;A205;2007;2;55-64;63;68
;;X;A205;2007;2;55-64;64;203
;;X;A205;2007;2;55-64;71;101
;;X;A205;2007;2;55-64;72;135
;;X;A205;2007;2;55-64;80;177
;;X;A205;2007;2;65-74;10;140
;;X;A205;2007;2;65-74;20;160
;;X;A205;2007;2;65-74;31;63
;;X;A205;2007;2;65-74;32;62
;;X;A205;2007;2;65-74;41;40
;;X;A205;2007;2;65-74;42;99
;;X;A205;2007;2;65-74;51;53
;;X;A205;2007;2;65-74;52;80
;;X;A205;2007;2;65-74;53;45
;;X;A205;2007;2;65-74;63;58
;;X;A205;2007;2;65-74;64;159
;;X;A205;2007;2;65-74;71;70
;;X;A205;2007;2;65-74;72;83
;;X;A205;2007;2;65-74;80;165
;;X;A205;2007;2;75+;10;97
;;X;A205;2007;2;75+;20;95
;;X;A205;2007;2;75+;31;31
;;X;A205;2007;2;75+;32;35
;;X;A205;2007;2;75+;41;18
;;X;A205;2007;2;75+;42;78
;;X;A205;2007;2;75+;51;43
;;X;A205;2007;2;75+;52;39
;;X;A205;2007;2;75+;53;23
;;X;A205;2007;2;75+;63;51
;;X;A205;2007;2;75+;64;134
;;X;A205;2007;2;75+;71;44
;;X;A205;2007;2;75+;72;45
;;X;A205;2007;2;75+;80;107
;;X;A205;2008;2;15-34;10;35
;;X;A205;2008;2;15-34;20;46
;;X;A205;2008;2;15-34;31;8
;;X;A205;2008;2;15-34;32;22
;;X;A205;2008;2;15-34;41;3
;;X;A205;2008;2;15-34;42;33
;;X;A205;2008;2;15-34;51;30
;;X;A205;2008;2;15-34;52;13
;;X;A205;2008;2;15-34;53;8
;;X;A205;2008;2;15-34;63;11
;;X;A205;2008;2;15-34;64;33
;;X;A205;2008;2;15-34;71;9
;;X;A205;2008;2;15-34;72;22
;;X;A205;2008;2;15-34;80;26
;;X;A205;2008;2;35-44;10;59
;;X;A205;2008;2;35-44;20;52
;;X;A205;2008;2;35-44;31;48
;;X;A205;2008;2;35-44;32;41
;;X;A205;2008;2;35-44;41;14
;;X;A205;2008;2;35-44;42;51
;;X;A205;2008;2;35-44;51;28
;;X;A205;2008;2;35-44;52;23
;;X;A205;2008;2;35-44;53;28
;;X;A205;2008;2;35-44;63;36
;;X;A205;2008;2;35-44;64;94
;;X;A205;2008;2;35-44;71;55
;;X;A205;2008;2;35-44;72;43
;;X;A205;2008;2;35-44;80;81
;;X;A205;2008;2;45-54;10;113
;;X;A205;2008;2;45-54;20;97
;;X;A205;2008;2;45-54;31;67
;;X;A205;2008;2;45-54;32;42
;;X;A205;2008;2;45-54;41;26
;;X;A205;2008;2;45-54;42;77
;;X;A205;2008;2;45-54;51;28
;;X;A205;2008;2;45-54;52;53
;;X;A205;2008;2;45-54;53;38
;;X;A205;2008;2;45-54;63;74
;;X;A205;2008;2;45-54;64;133
;;X;A205;2008;2;45-54;71;67
;;X;A205;2008;2;45-54;72;81
;;X;A205;2008;2;45-54;80;117
;;X;A205;2008;2;55-64;10;165
;;X;A205;2008;2;55-64;20;211
;;X;A205;2008;2;55-64;31;99
;;X;A205;2008;2;55-64;32;78
;;X;A205;2008;2;55-64;41;27
;;X;A205;2008;2;55-64;42;170
;;X;A205;2008;2;55-64;51;70
;;X;A205;2008;2;55-64;52;112
;;X;A205;2008;2;55-64;53;60
;;X;A205;2008;2;55-64;63;84
;;X;A205;2008;2;55-64;64;211
;;X;A205;2008;2;55-64;71;90
;;X;A205;2008;2;55-64;72;110
;;X;A205;2008;2;55-64;80;208
;;X;A205;2008;2;65-74;10;130
;;X;A205;2008;2;65-74;20;139
;;X;A205;2008;2;65-74;31;86
;;X;A205;2008;2;65-74;32;48
;;X;A205;2008;2;65-74;41;40
;;X;A205;2008;2;65-74;42;117
;;X;A205;2008;2;65-74;51;33
;;X;A205;2008;2;65-74;52;96
;;X;A205;2008;2;65-74;53;37
;;X;A205;2008;2;65-74;63;60
;;X;A205;2008;2;65-74;64;164
;;X;A205;2008;2;65-74;71;77
;;X;A205;2008;2;65-74;72;92
;;X;A205;2008;2;65-74;80;124
;;X;A205;2008;2;75+;10;95
;;X;A205;2008;2;75+;20;95
;;X;A205;2008;2;75+;31;34
;;X;A205;2008;2;75+;32;31
;;X;A205;2008;2;75+;41;26
;;X;A205;2008;2;75+;42;87
;;X;A205;2008;2;75+;51;28
;;X;A205;2008;2;75+;52;48
;;X;A205;2008;2;75+;53;22
;;X;A205;2008;2;75+;63;57
;;X;A205;2008;2;75+;64;93
;;X;A205;2008;2;75+;71;36
;;X;A205;2008;2;75+;72;57
;;X;A205;2008;2;75+;80;105
;;X;A205;2009;2;15-34;10;25
;;X;A205;2009;2;15-34;20;23
;;X;A205;2009;2;15-34;31;5
;;X;A205;2009;2;15-34;32;11
;;X;A205;2009;2;15-34;41;11
;;X;A205;2009;2;15-34;42;28
;;X;A205;2009;2;15-34;51;17
;;X;A205;2009;2;15-34;52;24
;;X;A205;2009;2;15-34;53;10
;;X;A205;2009;2;15-34;63;7
;;X;A205;2009;2;15-34;64;25
;;X;A205;2009;2;15-34;71;27
;;X;A205;2009;2;15-34;72;7
;;X;A205;2009;2;15-34;80;59
;;X;A205;2009;2;35-44;10;55
;;X;A205;2009;2;35-44;20;75
;;X;A205;2009;2;35-44;31;24
;;X;A205;2009;2;35-44;32;36
;;X;A205;2009;2;35-44;41;22
;;X;A205;2009;2;35-44;42;48
;;X;A205;2009;2;35-44;51;22
;;X;A205;2009;2;35-44;52;34
;;X;A205;2009;2;35-44;53;15
;;X;A205;2009;2;35-44;63;28
;;X;A205;2009;2;35-44;64;79
;;X;A205;2009;2;35-44;71;28
;;X;A205;2009;2;35-44;72;26
;;X;A205;2009;2;35-44;80;57
;;X;A205;2009;2;45-54;10;95
;;X;A205;2009;2;45-54;20;87
;;X;A205;2009;2;45-54;31;38
;;X;A205;2009;2;45-54;32;37
;;X;A205;2009;2;45-54;41;23
;;X;A205;2009;2;45-54;42;74
;;X;A205;2009;2;45-54;51;32
;;X;A205;2009;2;45-54;52;46
;;X;A205;2009;2;45-54;53;25
;;X;A205;2009;2;45-54;63;50
;;X;A205;2009;2;45-54;64;124
;;X;A205;2009;2;45-54;71;70
;;X;A205;2009;2;45-54;72;61
;;X;A205;2009;2;45-54;80;119
;;X;A205;2009;2;55-64;10;185
;;X;A205;2009;2;55-64;20;177
;;X;A205;2009;2;55-64;31;89
;;X;A205;2009;2;55-64;32;64
;;X;A205;2009;2;55-64;41;34
;;X;A205;2009;2;55-64;42;172
;;X;A205;2009;2;55-64;51;56
;;X;A205;2009;2;55-64;52;89
;;X;A205;2009;2;55-64;53;61
;;X;A205;2009;2;55-64;63;88
;;X;A205;2009;2;55-64;64;220
;;X;A205;2009;2;55-64;71;84
;;X;A205;2009;2;55-64;72;103
;;X;A205;2009;2;55-64;80;138
;;X;A205;2009;2;65-74;10;113
;;X;A205;2009;2;65-74;20;130
;;X;A205;2009;2;65-74;31;64
;;X;A205;2009;2;65-74;32;55
;;X;A205;2009;2;65-74;41;28
;;X;A205;2009;2;65-74;42;119
;;X;A205;2009;2;65-74;51;57
;;X;A205;2009;2;65-74;52;82
;;X;A205;2009;2;65-74;53;38
;;X;A205;2009;2;65-74;63;65
;;X;A205;2009;2;65-74;64;181
;;X;A205;2009;2;65-74;71;99
;;X;A205;2009;2;65-74;72;79
;;X;A205;2009;2;65-74;80;137
;;X;A205;2009;2;75+;10;99
;;X;A205;2009;2;75+;20;94
;;X;A205;2009;2;75+;31;30
;;X;A205;2009;2;75+;32;39
;;X;A205;2009;2;75+;41;13
;;X;A205;2009;2;75+;42;72
;;X;A205;2009;2;75+;51;38
;;X;A205;2009;2;75+;52;43
;;X;A205;2009;2;75+;53;25
;;X;A205;2009;2;75+;63;47
;;X;A205;2009;2;75+;64;123
;;X;A205;2009;2;75+;71;59
;;X;A205;2009;2;75+;72;46
;;X;A205;2009;2;75+;80;103
;;X;A205;2010;2;15-34;10;24
;;X;A205;2010;2;15-34;20;33
;;X;A205;2010;2;15-34;31;6
;;X;A205;2010;2;15-34;32;12
;;X;A205;2010;2;15-34;41;7
;;X;A205;2010;2;15-34;42;26
;;X;A205;2010;2;15-34;51;14
;;X;A205;2010;2;15-34;52;14
;;X;A205;2010;2;15-34;53;23
;;X;A205;2010;2;15-34;63;13
;;X;A205;2010;2;15-34;64;36
;;X;A205;2010;2;15-34;71;19
;;X;A205;2010;2;15-34;72;7
;;X;A205;2010;2;15-34;80;14
;;X;A205;2010;2;35-44;10;73
;;X;A205;2010;2;35-44;20;44
;;X;A205;2010;2;35-44;31;20
;;X;A205;2010;2;35-44;32;26
;;X;A205;2010;2;35-44;41;25
;;X;A205;2010;2;35-44;42;54
;;X;A205;2010;2;35-44;51;14
;;X;A205;2010;2;35-44;52;16
;;X;A205;2010;2;35-44;53;15
;;X;A205;2010;2;35-44;63;15
;;X;A205;2010;2;35-44;64;62
;;X;A205;2010;2;35-44;71;42
;;X;A205;2010;2;35-44;72;45
;;X;A205;2010;2;35-44;80;58
;;X;A205;2010;2;45-54;10;103
;;X;A205;2010;2;45-54;20;76
;;X;A205;2010;2;45-54;31;46
;;X;A205;2010;2;45-54;32;44
;;X;A205;2010;2;45-54;41;21
;;X;A205;2010;2;45-54;42;57
;;X;A205;2010;2;45-54;51;24
;;X;A205;2010;2;45-54;52;32
;;X;A205;2010;2;45-54;53;42
;;X;A205;2010;2;45-54;63;38
;;X;A205;2010;2;45-54;64;135
;;X;A205;2010;2;45-54;71;64
;;X;A205;2010;2;45-54;72;64
;;X;A205;2010;2;45-54;80;95
;;X;A205;2010;2;55-64;10;137
;;X;A205;2010;2;55-64;20;184
;;X;A205;2010;2;55-64;31;80
;;X;A205;2010;2;55-64;32;49
;;X;A205;2010;2;55-64;41;44
;;X;A205;2010;2;55-64;42;170
;;X;A205;2010;2;55-64;51;63
;;X;A205;2010;2;55-64;52;62
;;X;A205;2010;2;55-64;53;65
;;X;A205;2010;2;55-64;63;87
;;X;A205;2010;2;55-64;64;171
;;X;A205;2010;2;55-64;71;93
;;X;A205;2010;2;55-64;72;124
;;X;A205;2010;2;55-64;80;138
;;X;A205;2010;2;65-74;10;105
;;X;A205;2010;2;65-74;20;128
;;X;A205;2010;2;65-74;31;65
;;X;A205;2010;2;65-74;32;69
;;X;A205;2010;2;65-74;41;30
;;X;A205;2010;2;65-74;42;96
;;X;A205;2010;2;65-74;51;46
;;X;A205;2010;2;65-74;52;61
;;X;A205;2010;2;65-74;53;40
;;X;A205;2010;2;65-74;63;83
;;X;A205;2010;2;65-74;64;150
;;X;A205;2010;2;65-74;71;86
;;X;A205;2010;2;65-74;72;58
;;X;A205;2010;2;65-74;80;111
;;X;A205;2010;2;75+;10;102
;;X;A205;2010;2;75+;20;90
;;X;A205;2010;2;75+;31;56
;;X;A205;2010;2;75+;32;40
;;X;A205;2010;2;75+;41;10
;;X;A205;2010;2;75+;42;58
;;X;A205;2010;2;75+;51;31
;;X;A205;2010;2;75+;52;41
;;X;A205;2010;2;75+;53;33
;;X;A205;2010;2;75+;63;50
;;X;A205;2010;2;75+;64;102
;;X;A205;2010;2;75+;71;48
;;X;A205;2010;2;75+;72;58
;;X;A205;2010;2;75+;80;97
;;X;A205;2011;2;15-34;10;39
;;X;A205;2011;2;15-34;20;30
;;X;A205;2011;2;15-34;31;10
;;X;A205;2011;2;15-34;32;13
;;X;A205;2011;2;15-34;41;4
;;X;A205;2011;2;15-34;42;27
;;X;A205;2011;2;15-34;51;20
;;X;A205;2011;2;15-34;52;6
;;X;A205;2011;2;15-34;53;6
;;X;A205;2011;2;15-34;63;9
;;X;A205;2011;2;15-34;64;32
;;X;A205;2011;2;15-34;71;23
;;X;A205;2011;2;15-34;72;5
;;X;A205;2011;2;15-34;80;27
;;X;A205;2011;2;35-44;10;67
;;X;A205;2011;2;35-44;20;52
;;X;A205;2011;2;35-44;31;34
;;X;A205;2011;2;35-44;32;15
;;X;A205;2011;2;35-44;41;15
;;X;A205;2011;2;35-44;42;63
;;X;A205;2011;2;35-44;51;15
;;X;A205;2011;2;35-44;52;15
;;X;A205;2011;2;35-44;53;22
;;X;A205;2011;2;35-44;63;23
;;X;A205;2011;2;35-44;64;66
;;X;A205;2011;2;35-44;71;22
;;X;A205;2011;2;35-44;72;33
;;X;A205;2011;2;35-44;80;79
;;X;A205;2011;2;45-54;10;75
;;X;A205;2011;2;45-54;20;66
;;X;A205;2011;2;45-54;31;40
;;X;A205;2011;2;45-54;32;30
;;X;A205;2011;2;45-54;41;27
;;X;A205;2011;2;45-54;42;64
;;X;A205;2011;2;45-54;51;19
;;X;A205;2011;2;45-54;52;33
;;X;A205;2011;2;45-54;53;23
;;X;A205;2011;2;45-54;63;31
;;X;A205;2011;2;45-54;64;83
;;X;A205;2011;2;45-54;71;41
;;X;A205;2011;2;45-54;72;56
;;X;A205;2011;2;45-54;80;87
;;X;A205;2011;2;55-64;10;129
;;X;A205;2011;2;55-64;20;151
;;X;A205;2011;2;55-64;31;67
;;X;A205;2011;2;55-64;32;77
;;X;A205;2011;2;55-64;41;51
;;X;A205;2011;2;55-64;42;119
;;X;A205;2011;2;55-64;51;55
;;X;A205;2011;2;55-64;52;55
;;X;A205;2011;2;55-64;53;50
;;X;A205;2011;2;55-64;63;73
;;X;A205;2011;2;55-64;64;134
;;X;A205;2011;2;55-64;71;89
;;X;A205;2011;2;55-64;72;94
;;X;A205;2011;2;55-64;80;159
;;X;A205;2011;2;65-74;10;76
;;X;A205;2011;2;65-74;20;131
;;X;A205;2011;2;65-74;31;68
;;X;A205;2011;2;65-74;32;59
;;X;A205;2011;2;65-74;41;50
;;X;A205;2011;2;65-74;42;117
;;X;A205;2011;2;65-74;51;27
;;X;A205;2011;2;65-74;52;49
;;X;A205;2011;2;65-74;53;46
;;X;A205;2011;2;65-74;63;84
;;X;A205;2011;2;65-74;64;134
;;X;A205;2011;2;65-74;71;75
;;X;A205;2011;2;65-74;72;73
;;X;A205;2011;2;65-74;80;132
;;X;A205;2011;2;75+;10;58
;;X;A205;2011;2;75+;20;106
;;X;A205;2011;2;75+;31;52
;;X;A205;2011;2;75+;32;57
;;X;A205;2011;2;75+;41;29
;;X;A205;2011;2;75+;42;67
;;X;A205;2011;2;75+;51;28
;;X;A205;2011;2;75+;52;35
;;X;A205;2011;2;75+;53;37
;;X;A205;2011;2;75+;63;38
;;X;A205;2011;2;75+;64;91
;;X;A205;2011;2;75+;71;62
;;X;A205;2011;2;75+;72;52
;;X;A205;2011;2;75+;80;80
;;X;A206;2007;2;15-34;10;7
;;X;A206;2007;2;15-34;20;17
;;X;A206;2007;2;15-34;31;16
;;X;A206;2007;2;15-34;32;1
;;X;A206;2007;2;15-34;41;1
;;X;A206;2007;2;15-34;42;10
;;X;A206;2007;2;15-34;51;3
;;X;A206;2007;2;15-34;52;1
;;X;A206;2007;2;15-34;53;4
;;X;A206;2007;2;15-34;63;4
;;X;A206;2007;2;15-34;64;15
;;X;A206;2007;2;15-34;71;4
;;X;A206;2007;2;15-34;72;13
;;X;A206;2007;2;15-34;80;16
;;X;A206;2007;2;35-44;10;26
;;X;A206;2007;2;35-44;20;29
;;X;A206;2007;2;35-44;31;17
;;X;A206;2007;2;35-44;32;11
;;X;A206;2007;2;35-44;41;1
;;X;A206;2007;2;35-44;42;17
;;X;A206;2007;2;35-44;51;18
;;X;A206;2007;2;35-44;52;16
;;X;A206;2007;2;35-44;53;9
;;X;A206;2007;2;35-44;63;5
;;X;A206;2007;2;35-44;64;28
;;X;A206;2007;2;35-44;71;16
;;X;A206;2007;2;35-44;72;8
;;X;A206;2007;2;35-44;80;18
;;X;A206;2007;2;45-54;10;111
;;X;A206;2007;2;45-54;20;56
;;X;A206;2007;2;45-54;31;47
;;X;A206;2007;2;45-54;32;24
;;X;A206;2007;2;45-54;41;11
;;X;A206;2007;2;45-54;42;56
;;X;A206;2007;2;45-54;51;17
;;X;A206;2007;2;45-54;52;35
;;X;A206;2007;2;45-54;53;35
;;X;A206;2007;2;45-54;63;30
;;X;A206;2007;2;45-54;64;98
;;X;A206;2007;2;45-54;71;40
;;X;A206;2007;2;45-54;72;54
;;X;A206;2007;2;45-54;80;83
;;X;A206;2007;2;55-64;10;166
;;X;A206;2007;2;55-64;20;183
;;X;A206;2007;2;55-64;31;62
;;X;A206;2007;2;55-64;32;49
;;X;A206;2007;2;55-64;41;35
;;X;A206;2007;2;55-64;42;130
;;X;A206;2007;2;55-64;51;51
;;X;A206;2007;2;55-64;52;73
;;X;A206;2007;2;55-64;53;43
;;X;A206;2007;2;55-64;63;77
;;X;A206;2007;2;55-64;64;150
;;X;A206;2007;2;55-64;71;72
;;X;A206;2007;2;55-64;72;70
;;X;A206;2007;2;55-64;80;138
;;X;A206;2007;2;65-74;10;121
;;X;A206;2007;2;65-74;20;85
;;X;A206;2007;2;65-74;31;48
;;X;A206;2007;2;65-74;32;23
;;X;A206;2007;2;65-74;41;25
;;X;A206;2007;2;65-74;42;45
;;X;A206;2007;2;65-74;51;38
;;X;A206;2007;2;65-74;52;71
;;X;A206;2007;2;65-74;53;44
;;X;A206;2007;2;65-74;63;52
;;X;A206;2007;2;65-74;64;156
;;X;A206;2007;2;65-74;71;59
;;X;A206;2007;2;65-74;72;74
;;X;A206;2007;2;65-74;80;105
;;X;A206;2007;2;75+;10;54
;;X;A206;2007;2;75+;20;61
;;X;A206;2007;2;75+;31;26
;;X;A206;2007;2;75+;32;11
;;X;A206;2007;2;75+;41;5
;;X;A206;2007;2;75+;42;44
;;X;A206;2007;2;75+;51;22
;;X;A206;2007;2;75+;52;50
;;X;A206;2007;2;75+;53;14
;;X;A206;2007;2;75+;63;31
;;X;A206;2007;2;75+;64;118
;;X;A206;2007;2;75+;71;25
;;X;A206;2007;2;75+;72;29
;;X;A206;2007;2;75+;80;51
;;X;A206;2008;2;15-34;10;7
;;X;A206;2008;2;15-34;20;13
;;X;A206;2008;2;15-34;31;12
;;X;A206;2008;2;15-34;32;4
;;X;A206;2008;2;15-34;42;7
;;X;A206;2008;2;15-34;51;14
;;X;A206;2008;2;15-34;52;1
;;X;A206;2008;2;15-34;53;8
;;X;A206;2008;2;15-34;63;7
;;X;A206;2008;2;15-34;64;20
;;X;A206;2008;2;15-34;71;3
;;X;A206;2008;2;15-34;72;20
;;X;A206;2008;2;15-34;80;22
;;X;A206;2008;2;35-44;10;29
;;X;A206;2008;2;35-44;20;31
;;X;A206;2008;2;35-44;31;17
;;X;A206;2008;2;35-44;32;10
;;X;A206;2008;2;35-44;41;3
;;X;A206;2008;2;35-44;42;29
;;X;A206;2008;2;35-44;51;19
;;X;A206;2008;2;35-44;52;10
;;X;A206;2008;2;35-44;53;6
;;X;A206;2008;2;35-44;63;2
;;X;A206;2008;2;35-44;64;18
;;X;A206;2008;2;35-44;71;13
;;X;A206;2008;2;35-44;72;25
;;X;A206;2008;2;35-44;80;22
;;X;A206;2008;2;45-54;10;102
;;X;A206;2008;2;45-54;20;64
;;X;A206;2008;2;45-54;31;43
;;X;A206;2008;2;45-54;32;25
;;X;A206;2008;2;45-54;41;25
;;X;A206;2008;2;45-54;42;57
