KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
B111;2009;2;65-74;71;30
B111;2009;2;65-74;72;26
B111;2009;2;65-74;80;65
B111;2009;2;75+;10;215
B111;2009;2;75+;20;163
B111;2009;2;75+;31;82
B111;2009;2;75+;32;71
B111;2009;2;75+;41;22
B111;2009;2;75+;42;68
B111;2009;2;75+;51;60
B111;2009;2;75+;52;51
B111;2009;2;75+;53;52
B111;2009;2;75+;63;56
B111;2009;2;75+;64;142
B111;2009;2;75+;71;48
B111;2009;2;75+;72;48
B111;2009;2;75+;80;166
B111;2010;1;15-34;10;34
B111;2010;1;15-34;20;16
B111;2010;1;15-34;31;7
B111;2010;1;15-34;32;7
B111;2010;1;15-34;41;3
B111;2010;1;15-34;42;10
B111;2010;1;15-34;51;10
B111;2010;1;15-34;52;13
B111;2010;1;15-34;53;6
B111;2010;1;15-34;63;8
B111;2010;1;15-34;64;37
B111;2010;1;15-34;71;13
B111;2010;1;15-34;72;8
B111;2010;1;15-34;80;21
B111;2010;1;35-44;10;37
B111;2010;1;35-44;20;23
B111;2010;1;35-44;31;6
B111;2010;1;35-44;32;7
B111;2010;1;35-44;41;4
B111;2010;1;35-44;42;12
B111;2010;1;35-44;51;7
B111;2010;1;35-44;52;9
B111;2010;1;35-44;53;6
B111;2010;1;35-44;63;8
B111;2010;1;35-44;64;19
B111;2010;1;35-44;71;4
B111;2010;1;35-44;72;7
B111;2010;1;35-44;80;18
B111;2010;1;45-54;10;30
B111;2010;1;45-54;20;30
B111;2010;1;45-54;31;15
B111;2010;1;45-54;32;14
B111;2010;1;45-54;41;5
B111;2010;1;45-54;42;19
B111;2010;1;45-54;51;19
B111;2010;1;45-54;52;8
B111;2010;1;45-54;53;7
B111;2010;1;45-54;63;17
B111;2010;1;45-54;64;26
B111;2010;1;45-54;71;15
B111;2010;1;45-54;72;9
B111;2010;1;45-54;80;25
B111;2010;1;55-64;10;62
B111;2010;1;55-64;20;83
B111;2010;1;55-64;31;29
B111;2010;1;55-64;32;30
B111;2010;1;55-64;41;15
B111;2010;1;55-64;42;34
B111;2010;1;55-64;51;31
B111;2010;1;55-64;52;21
B111;2010;1;55-64;53;31
B111;2010;1;55-64;63;23
B111;2010;1;55-64;64;47
B111;2010;1;55-64;71;28
B111;2010;1;55-64;72;16
B111;2010;1;55-64;80;77
B111;2010;1;65-74;10;78
B111;2010;1;65-74;20;58
B111;2010;1;65-74;31;33
B111;2010;1;65-74;32;26
B111;2010;1;65-74;41;22
B111;2010;1;65-74;42;36
B111;2010;1;65-74;51;18
B111;2010;1;65-74;52;25
B111;2010;1;65-74;53;13
B111;2010;1;65-74;63;19
B111;2010;1;65-74;64;70
B111;2010;1;65-74;71;34
B111;2010;1;65-74;72;15
B111;2010;1;65-74;80;81
B111;2010;1;75+;10;132
B111;2010;1;75+;20;68
B111;2010;1;75+;31;44
B111;2010;1;75+;32;37
B111;2010;1;75+;41;20
B111;2010;1;75+;42;42
B111;2010;1;75+;51;32
B111;2010;1;75+;52;25
B111;2010;1;75+;53;34
B111;2010;1;75+;63;28
B111;2010;1;75+;64;98
B111;2010;1;75+;71;50
B111;2010;1;75+;72;30
B111;2010;1;75+;80;93
B111;2010;2;15-34;10;28
B111;2010;2;15-34;20;23
B111;2010;2;15-34;31;12
B111;2010;2;15-34;32;6
B111;2010;2;15-34;41;5
B111;2010;2;15-34;42;11
B111;2010;2;15-34;51;13
B111;2010;2;15-34;52;9
B111;2010;2;15-34;53;10
B111;2010;2;15-34;63;11
B111;2010;2;15-34;64;13
B111;2010;2;15-34;71;7
B111;2010;2;15-34;72;5
B111;2010;2;15-34;80;25
B111;2010;2;35-44;10;26
B111;2010;2;35-44;20;22
B111;2010;2;35-44;31;5
B111;2010;2;35-44;32;4
B111;2010;2;35-44;41;8
B111;2010;2;35-44;42;10
B111;2010;2;35-44;51;12
B111;2010;2;35-44;52;10
B111;2010;2;35-44;53;9
B111;2010;2;35-44;63;4
B111;2010;2;35-44;64;18
B111;2010;2;35-44;71;9
B111;2010;2;35-44;72;6
B111;2010;2;35-44;80;14
B111;2010;2;45-54;10;41
B111;2010;2;45-54;20;49
B111;2010;2;45-54;31;16
B111;2010;2;45-54;32;9
B111;2010;2;45-54;41;11
B111;2010;2;45-54;42;27
B111;2010;2;45-54;51;10
B111;2010;2;45-54;52;14
B111;2010;2;45-54;53;13
B111;2010;2;45-54;63;14
B111;2010;2;45-54;64;28
B111;2010;2;45-54;71;15
B111;2010;2;45-54;72;7
B111;2010;2;45-54;80;35
B111;2010;2;55-64;10;76
B111;2010;2;55-64;20;66
B111;2010;2;55-64;31;23
B111;2010;2;55-64;32;29
B111;2010;2;55-64;41;18
B111;2010;2;55-64;42;33
B111;2010;2;55-64;51;25
B111;2010;2;55-64;52;32
B111;2010;2;55-64;53;19
B111;2010;2;55-64;63;15
B111;2010;2;55-64;64;56
B111;2010;2;55-64;71;22
B111;2010;2;55-64;72;24
B111;2010;2;55-64;80;62
B111;2010;2;65-74;10;93
B111;2010;2;65-74;20;71
B111;2010;2;65-74;31;37
B111;2010;2;65-74;32;34
B111;2010;2;65-74;41;25
B111;2010;2;65-74;42;38
B111;2010;2;65-74;51;32
B111;2010;2;65-74;52;24
B111;2010;2;65-74;53;19
B111;2010;2;65-74;63;26
B111;2010;2;65-74;64;70
B111;2010;2;65-74;71;17
B111;2010;2;65-74;72;26
B111;2010;2;65-74;80;73
B111;2010;2;75+;10;216
B111;2010;2;75+;20;152
B111;2010;2;75+;31;56
B111;2010;2;75+;32;76
B111;2010;2;75+;41;39
B111;2010;2;75+;42;64
B111;2010;2;75+;51;66
B111;2010;2;75+;52;77
B111;2010;2;75+;53;65
B111;2010;2;75+;63;43
B111;2010;2;75+;64;120
B111;2010;2;75+;71;58
B111;2010;2;75+;72;46
B111;2010;2;75+;80;148
B111;2011;1;15-34;10;30
B111;2011;1;15-34;20;26
B111;2011;1;15-34;31;5
B111;2011;1;15-34;32;8
B111;2011;1;15-34;41;3
B111;2011;1;15-34;42;24
B111;2011;1;15-34;51;12
B111;2011;1;15-34;52;10
B111;2011;1;15-34;53;11
B111;2011;1;15-34;63;7
B111;2011;1;15-34;64;22
B111;2011;1;15-34;71;3
B111;2011;1;15-34;72;9
B111;2011;1;15-34;80;45
B111;2011;1;35-44;10;24
B111;2011;1;35-44;20;22
B111;2011;1;35-44;31;8
B111;2011;1;35-44;32;11
B111;2011;1;35-44;41;8
B111;2011;1;35-44;42;12
B111;2011;1;35-44;51;14
B111;2011;1;35-44;52;7
B111;2011;1;35-44;53;5
B111;2011;1;35-44;63;5
B111;2011;1;35-44;64;20
B111;2011;1;35-44;71;10
B111;2011;1;35-44;72;7
B111;2011;1;35-44;80;14
B111;2011;1;45-54;10;25
B111;2011;1;45-54;20;24
B111;2011;1;45-54;31;13
B111;2011;1;45-54;32;16
B111;2011;1;45-54;41;9
B111;2011;1;45-54;42;17
B111;2011;1;45-54;51;16
B111;2011;1;45-54;52;24
B111;2011;1;45-54;53;13
B111;2011;1;45-54;63;12
B111;2011;1;45-54;64;25
B111;2011;1;45-54;71;22
B111;2011;1;45-54;72;5
B111;2011;1;45-54;80;34
B111;2011;1;55-64;10;49
B111;2011;1;55-64;20;64
B111;2011;1;55-64;31;28
B111;2011;1;55-64;32;44
B111;2011;1;55-64;41;32
B111;2011;1;55-64;42;45
B111;2011;1;55-64;51;35
B111;2011;1;55-64;52;22
B111;2011;1;55-64;53;31
B111;2011;1;55-64;63;19
B111;2011;1;55-64;64;59
B111;2011;1;55-64;71;21
B111;2011;1;55-64;72;34
B111;2011;1;55-64;80;77
B111;2011;1;65-74;10;82
B111;2011;1;65-74;20;67
B111;2011;1;65-74;31;28
B111;2011;1;65-74;32;37
B111;2011;1;65-74;41;29
B111;2011;1;65-74;42;24
B111;2011;1;65-74;51;35
B111;2011;1;65-74;52;30
B111;2011;1;65-74;53;33
B111;2011;1;65-74;63;22
B111;2011;1;65-74;64;48
B111;2011;1;65-74;71;22
B111;2011;1;65-74;72;25
B111;2011;1;65-74;80;86
B111;2011;1;75+;10;137
B111;2011;1;75+;20;91
B111;2011;1;75+;31;48
B111;2011;1;75+;32;42
B111;2011;1;75+;41;24
B111;2011;1;75+;42;23
B111;2011;1;75+;51;43
B111;2011;1;75+;52;30
B111;2011;1;75+;53;40
B111;2011;1;75+;63;32
B111;2011;1;75+;64;98
B111;2011;1;75+;71;44
B111;2011;1;75+;72;41
B111;2011;1;75+;80;83
B111;2011;2;15-34;10;10
B111;2011;2;15-34;20;22
B111;2011;2;15-34;31;6
B111;2011;2;15-34;32;5
B111;2011;2;15-34;41;7
B111;2011;2;15-34;42;16
B111;2011;2;15-34;51;18
B111;2011;2;15-34;52;14
B111;2011;2;15-34;53;8
B111;2011;2;15-34;63;11
B111;2011;2;15-34;64;14
B111;2011;2;15-34;71;6
B111;2011;2;15-34;72;5
B111;2011;2;15-34;80;21
B111;2011;2;35-44;10;18
B111;2011;2;35-44;20;20
B111;2011;2;35-44;31;10
B111;2011;2;35-44;32;11
B111;2011;2;35-44;41;9
B111;2011;2;35-44;42;12
B111;2011;2;35-44;51;11
B111;2011;2;35-44;52;5
B111;2011;2;35-44;53;4
B111;2011;2;35-44;63;10
B111;2011;2;35-44;64;20
B111;2011;2;35-44;71;6
B111;2011;2;35-44;72;7
B111;2011;2;35-44;80;29
B111;2011;2;45-54;10;41
B111;2011;2;45-54;20;31
B111;2011;2;45-54;31;13
B111;2011;2;45-54;32;10
B111;2011;2;45-54;41;7
B111;2011;2;45-54;42;22
B111;2011;2;45-54;51;11
B111;2011;2;45-54;52;18
B111;2011;2;45-54;53;12
B111;2011;2;45-54;63;14
B111;2011;2;45-54;64;34
B111;2011;2;45-54;71;15
B111;2011;2;45-54;72;9
B111;2011;2;45-54;80;41
B111;2011;2;55-64;10;88
B111;2011;2;55-64;20;58
B111;2011;2;55-64;31;30
B111;2011;2;55-64;32;21
B111;2011;2;55-64;41;20
B111;2011;2;55-64;42;42
B111;2011;2;55-64;51;32
B111;2011;2;55-64;52;29
B111;2011;2;55-64;53;25
B111;2011;2;55-64;63;17
B111;2011;2;55-64;64;43
B111;2011;2;55-64;71;25
B111;2011;2;55-64;72;30
B111;2011;2;55-64;80;62
B111;2011;2;65-74;10;86
B111;2011;2;65-74;20;63
B111;2011;2;65-74;31;35
B111;2011;2;65-74;32;32
B111;2011;2;65-74;41;21
B111;2011;2;65-74;42;39
B111;2011;2;65-74;51;27
B111;2011;2;65-74;52;26
B111;2011;2;65-74;53;25
B111;2011;2;65-74;63;15
B111;2011;2;65-74;64;71
B111;2011;2;65-74;71;32
B111;2011;2;65-74;72;24
B111;2011;2;65-74;80;112
B111;2011;2;75+;10;197
B111;2011;2;75+;20;157
B111;2011;2;75+;31;61
B111;2011;2;75+;32;65
B111;2011;2;75+;41;30
B111;2011;2;75+;42;62
B111;2011;2;75+;51;64
B111;2011;2;75+;52;65
B111;2011;2;75+;53;55
B111;2011;2;75+;63;44
B111;2011;2;75+;64;165
B111;2011;2;75+;71;45
B111;2011;2;75+;72;55
B111;2011;2;75+;80;156
B112;2007;1;15-34;10;11
B112;2007;1;15-34;20;3
B112;2007;1;15-34;31;3
B112;2007;1;15-34;32;2
B112;2007;1;15-34;41;2
B112;2007;1;15-34;42;6
B112;2007;1;15-34;51;2
B112;2007;1;15-34;52;3
B112;2007;1;15-34;53;1
B112;2007;1;15-34;63;1
B112;2007;1;15-34;64;3
B112;2007;1;15-34;71;2
B112;2007;1;15-34;72;3
B112;2007;1;15-34;80;6
B112;2007;1;35-44;10;17
B112;2007;1;35-44;20;12
B112;2007;1;35-44;31;1
B112;2007;1;35-44;32;8
B112;2007;1;35-44;41;1
B112;2007;1;35-44;42;8
B112;2007;1;35-44;51;3
B112;2007;1;35-44;52;5
B112;2007;1;35-44;53;1
B112;2007;1;35-44;63;9
B112;2007;1;35-44;64;26
B112;2007;1;35-44;71;9
B112;2007;1;35-44;72;12
B112;2007;1;35-44;80;10
B112;2007;1;45-54;10;40
B112;2007;1;45-54;20;23
B112;2007;1;45-54;31;12
B112;2007;1;45-54;32;9
B112;2007;1;45-54;41;11
B112;2007;1;45-54;42;9
B112;2007;1;45-54;51;14
B112;2007;1;45-54;52;23
B112;2007;1;45-54;53;9
B112;2007;1;45-54;63;10
B112;2007;1;45-54;64;30
B112;2007;1;45-54;71;15
B112;2007;1;45-54;72;8
B112;2007;1;45-54;80;15
B112;2007;1;55-64;10;57
B112;2007;1;55-64;20;47
B112;2007;1;55-64;31;22
B112;2007;1;55-64;32;16
B112;2007;1;55-64;41;6
B112;2007;1;55-64;42;21
B112;2007;1;55-64;51;29
B112;2007;1;55-64;52;16
B112;2007;1;55-64;53;26
B112;2007;1;55-64;63;8
B112;2007;1;55-64;64;52
B112;2007;1;55-64;71;25
B112;2007;1;55-64;72;17
B112;2007;1;55-64;80;42
B112;2007;1;65-74;10;43
B112;2007;1;65-74;20;44
B112;2007;1;65-74;31;14
B112;2007;1;65-74;32;18
B112;2007;1;65-74;41;11
B112;2007;1;65-74;42;25
B112;2007;1;65-74;51;14
B112;2007;1;65-74;52;19
B112;2007;1;65-74;53;20
B112;2007;1;65-74;63;19
B112;2007;1;65-74;64;43
B112;2007;1;65-74;71;36
B112;2007;1;65-74;72;25
B112;2007;1;65-74;80;36
B112;2007;1;75+;10;50
B112;2007;1;75+;20;39
B112;2007;1;75+;31;23
B112;2007;1;75+;32;29
B112;2007;1;75+;41;5
B112;2007;1;75+;42;31
B112;2007;1;75+;51;15
B112;2007;1;75+;52;19
B112;2007;1;75+;53;26
B112;2007;1;75+;63;19
B112;2007;1;75+;64;67
B112;2007;1;75+;71;35
B112;2007;1;75+;72;39
B112;2007;1;75+;80;42
B112;2007;2;15-34;10;6
B112;2007;2;15-34;20;3
B112;2007;2;15-34;31;1
B112;2007;2;15-34;42;2
B112;2007;2;15-34;52;1
B112;2007;2;15-34;63;1
B112;2007;2;15-34;64;3
B112;2007;2;15-34;71;1
B112;2007;2;35-44;10;10
B112;2007;2;35-44;20;8
B112;2007;2;35-44;31;2
B112;2007;2;35-44;32;1
B112;2007;2;35-44;42;1
B112;2007;2;35-44;51;2
B112;2007;2;35-44;52;2
B112;2007;2;35-44;53;3
B112;2007;2;35-44;63;5
B112;2007;2;35-44;64;8
B112;2007;2;35-44;71;1
B112;2007;2;35-44;72;4
B112;2007;2;35-44;80;1
B112;2007;2;45-54;10;43
B112;2007;2;45-54;20;35
B112;2007;2;45-54;31;10
B112;2007;2;45-54;32;8
B112;2007;2;45-54;41;5
B112;2007;2;45-54;42;16
B112;2007;2;45-54;51;5
B112;2007;2;45-54;52;15
B112;2007;2;45-54;53;12
B112;2007;2;45-54;63;10
B112;2007;2;45-54;64;24
B112;2007;2;45-54;71;14
B112;2007;2;45-54;72;14
B112;2007;2;45-54;80;15
B112;2007;2;55-64;10;49
B112;2007;2;55-64;20;69
B112;2007;2;55-64;31;17
B112;2007;2;55-64;32;24
B112;2007;2;55-64;41;7
B112;2007;2;55-64;42;32
B112;2007;2;55-64;51;17
B112;2007;2;55-64;52;28
B112;2007;2;55-64;53;22
B112;2007;2;55-64;63;27
B112;2007;2;55-64;64;75
B112;2007;2;55-64;71;37
B112;2007;2;55-64;72;32
B112;2007;2;55-64;80;59
B112;2007;2;65-74;10;84
B112;2007;2;65-74;20;76
B112;2007;2;65-74;31;36
B112;2007;2;65-74;32;30
B112;2007;2;65-74;41;17
B112;2007;2;65-74;42;50
B112;2007;2;65-74;51;26
B112;2007;2;65-74;52;32
B112;2007;2;65-74;53;35
B112;2007;2;65-74;63;37
B112;2007;2;65-74;64;107
B112;2007;2;65-74;71;45
B112;2007;2;65-74;72;50
B112;2007;2;65-74;80;58
B112;2007;2;75+;10;119
B112;2007;2;75+;20;148
B112;2007;2;75+;31;64
B112;2007;2;75+;32;49
B112;2007;2;75+;41;27
B112;2007;2;75+;42;72
B112;2007;2;75+;51;34
B112;2007;2;75+;52;43
B112;2007;2;75+;53;60
B112;2007;2;75+;63;48
B112;2007;2;75+;64;154
B112;2007;2;75+;71;85
B112;2007;2;75+;72;111
B112;2007;2;75+;80;136
B112;2008;1;15-34;10;8
B112;2008;1;15-34;20;4
B112;2008;1;15-34;31;3
B112;2008;1;15-34;32;2
B112;2008;1;15-34;51;4
B112;2008;1;15-34;52;5
B112;2008;1;15-34;53;2
B112;2008;1;15-34;63;2
B112;2008;1;15-34;64;8
B112;2008;1;15-34;71;1
B112;2008;1;15-34;72;2
B112;2008;1;15-34;80;3
B112;2008;1;35-44;10;17
B112;2008;1;35-44;20;33
B112;2008;1;35-44;31;2
B112;2008;1;35-44;32;7
B112;2008;1;35-44;41;1
B112;2008;1;35-44;42;7
B112;2008;1;35-44;51;4
B112;2008;1;35-44;52;6
B112;2008;1;35-44;53;9
B112;2008;1;35-44;63;5
B112;2008;1;35-44;64;21
B112;2008;1;35-44;71;12
B112;2008;1;35-44;72;6
B112;2008;1;35-44;80;11
B112;2008;1;45-54;10;27
B112;2008;1;45-54;20;39
B112;2008;1;45-54;31;15
B112;2008;1;45-54;32;13
B112;2008;1;45-54;41;5
B112;2008;1;45-54;42;11
B112;2008;1;45-54;51;8
B112;2008;1;45-54;52;5
B112;2008;1;45-54;53;14
B112;2008;1;45-54;63;12
B112;2008;1;45-54;64;38
B112;2008;1;45-54;71;13
B112;2008;1;45-54;72;20
B112;2008;1;45-54;80;32
B112;2008;1;55-64;10;57
B112;2008;1;55-64;20;52
B112;2008;1;55-64;31;28
B112;2008;1;55-64;32;21
B112;2008;1;55-64;41;8
B112;2008;1;55-64;42;36
B112;2008;1;55-64;51;20
B112;2008;1;55-64;52;14
B112;2008;1;55-64;53;24
B112;2008;1;55-64;63;25
B112;2008;1;55-64;64;47
B112;2008;1;55-64;71;20
B112;2008;1;55-64;72;20
B112;2008;1;55-64;80;55
B112;2008;1;65-74;10;42
B112;2008;1;65-74;20;55
B112;2008;1;65-74;31;27
B112;2008;1;65-74;32;15
B112;2008;1;65-74;41;9
B112;2008;1;65-74;42;27
B112;2008;1;65-74;51;15
B112;2008;1;65-74;52;9
B112;2008;1;65-74;53;34
B112;2008;1;65-74;63;14
B112;2008;1;65-74;64;50
B112;2008;1;65-74;71;30
B112;2008;1;65-74;72;21
B112;2008;1;65-74;80;59
B112;2008;1;75+;10;49
B112;2008;1;75+;20;58
B112;2008;1;75+;31;33
B112;2008;1;75+;32;26
B112;2008;1;75+;41;8
B112;2008;1;75+;42;29
B112;2008;1;75+;51;18
B112;2008;1;75+;52;21
B112;2008;1;75+;53;25
B112;2008;1;75+;63;22
B112;2008;1;75+;64;71
B112;2008;1;75+;71;48
B112;2008;1;75+;72;21
B112;2008;1;75+;80;60
B112;2008;2;15-34;10;4
B112;2008;2;15-34;20;3
B112;2008;2;15-34;42;1
B112;2008;2;15-34;51;2
B112;2008;2;15-34;52;4
B112;2008;2;15-34;53;1
B112;2008;2;15-34;64;2
B112;2008;2;15-34;71;1
B112;2008;2;15-34;72;2
B112;2008;2;15-34;80;1
B112;2008;2;35-44;10;5
B112;2008;2;35-44;20;13
B112;2008;2;35-44;31;9
B112;2008;2;35-44;32;3
B112;2008;2;35-44;42;7
B112;2008;2;35-44;51;2
B112;2008;2;35-44;52;2
B112;2008;2;35-44;53;2
B112;2008;2;35-44;63;4
B112;2008;2;35-44;64;8
B112;2008;2;35-44;72;7
B112;2008;2;35-44;80;7
B112;2008;2;45-54;10;38
B112;2008;2;45-54;20;26
B112;2008;2;45-54;31;10
B112;2008;2;45-54;32;12
B112;2008;2;45-54;41;4
B112;2008;2;45-54;42;11
B112;2008;2;45-54;51;4
B112;2008;2;45-54;52;14
B112;2008;2;45-54;53;14
B112;2008;2;45-54;63;20
B112;2008;2;45-54;64;36
B112;2008;2;45-54;71;19
B112;2008;2;45-54;72;20
B112;2008;2;45-54;80;23
B112;2008;2;55-64;10;64
B112;2008;2;55-64;20;94
B112;2008;2;55-64;31;19
B112;2008;2;55-64;32;23
B112;2008;2;55-64;41;8
B112;2008;2;55-64;42;35
B112;2008;2;55-64;51;20
B112;2008;2;55-64;52;20
B112;2008;2;55-64;53;28
B112;2008;2;55-64;63;15
B112;2008;2;55-64;64;72
B112;2008;2;55-64;71;34
B112;2008;2;55-64;72;44
B112;2008;2;55-64;80;87
B112;2008;2;65-74;10;91
B112;2008;2;65-74;20;91
B112;2008;2;65-74;31;45
B112;2008;2;65-74;32;32
B112;2008;2;65-74;41;17
B112;2008;2;65-74;42;57
B112;2008;2;65-74;51;33
B112;2008;2;65-74;52;39
B112;2008;2;65-74;53;34
B112;2008;2;65-74;63;28
B112;2008;2;65-74;64;95
B112;2008;2;65-74;71;44
B112;2008;2;65-74;72;64
B112;2008;2;65-74;80;88
B112;2008;2;75+;10;131
B112;2008;2;75+;20;139
B112;2008;2;75+;31;61
B112;2008;2;75+;32;61
B112;2008;2;75+;41;20
B112;2008;2;75+;42;82
B112;2008;2;75+;51;37
B112;2008;2;75+;52;55
B112;2008;2;75+;53;50
B112;2008;2;75+;63;61
B112;2008;2;75+;64;163
B112;2008;2;75+;71;84
B112;2008;2;75+;72;72
B112;2008;2;75+;80;144
B112;2009;1;15-34;10;13
B112;2009;1;15-34;20;13
B112;2009;1;15-34;31;1
B112;2009;1;15-34;32;4
B112;2009;1;15-34;42;4
B112;2009;1;15-34;51;2
B112;2009;1;15-34;52;6
B112;2009;1;15-34;53;4
B112;2009;1;15-34;63;3
B112;2009;1;15-34;64;14
B112;2009;1;15-34;71;3
B112;2009;1;15-34;72;2
B112;2009;1;15-34;80;7
B112;2009;1;35-44;10;28
B112;2009;1;35-44;20;25
B112;2009;1;35-44;31;5
B112;2009;1;35-44;32;8
B112;2009;1;35-44;41;3
B112;2009;1;35-44;42;10
B112;2009;1;35-44;51;7
B112;2009;1;35-44;52;6
B112;2009;1;35-44;53;9
B112;2009;1;35-44;63;6
B112;2009;1;35-44;64;21
B112;2009;1;35-44;71;3
B112;2009;1;35-44;72;12
B112;2009;1;35-44;80;12
B112;2009;1;45-54;10;37
B112;2009;1;45-54;20;47
B112;2009;1;45-54;31;17
B112;2009;1;45-54;32;10
B112;2009;1;45-54;41;9
B112;2009;1;45-54;42;17
B112;2009;1;45-54;51;13
B112;2009;1;45-54;52;16
B112;2009;1;45-54;53;17
B112;2009;1;45-54;63;18
B112;2009;1;45-54;64;32
B112;2009;1;45-54;71;19
B112;2009;1;45-54;72;11
B112;2009;1;45-54;80;32
B112;2009;1;55-64;10;60
B112;2009;1;55-64;20;76
B112;2009;1;55-64;31;36
B112;2009;1;55-64;32;20
B112;2009;1;55-64;41;19
B112;2009;1;55-64;42;35
B112;2009;1;55-64;51;18
B112;2009;1;55-64;52;21
B112;2009;1;55-64;53;33
B112;2009;1;55-64;63;28
B112;2009;1;55-64;64;64
B112;2009;1;55-64;71;33
B112;2009;1;55-64;72;21
B112;2009;1;55-64;80;64
B112;2009;1;65-74;10;45
B112;2009;1;65-74;20;55
B112;2009;1;65-74;31;26
B112;2009;1;65-74;32;17
B112;2009;1;65-74;41;15
B112;2009;1;65-74;42;32
B112;2009;1;65-74;51;24
B112;2009;1;65-74;52;14
B112;2009;1;65-74;53;25
B112;2009;1;65-74;63;21
B112;2009;1;65-74;64;54
B112;2009;1;65-74;71;18
B112;2009;1;65-74;72;33
B112;2009;1;65-74;80;44
B112;2009;1;75+;10;56
B112;2009;1;75+;20;66
B112;2009;1;75+;31;26
B112;2009;1;75+;32;34
B112;2009;1;75+;41;17
B112;2009;1;75+;42;33
B112;2009;1;75+;51;16
B112;2009;1;75+;52;17
B112;2009;1;75+;53;36
B112;2009;1;75+;63;41
B112;2009;1;75+;64;78
B112;2009;1;75+;71;37
B112;2009;1;75+;72;33
B112;2009;1;75+;80;53
B112;2009;2;15-34;10;1
B112;2009;2;15-34;20;5
B112;2009;2;15-34;31;1
B112;2009;2;15-34;32;1
B112;2009;2;15-34;42;1
B112;2009;2;15-34;51;2
B112;2009;2;15-34;72;1
B112;2009;2;35-44;10;9
B112;2009;2;35-44;20;10
B112;2009;2;35-44;31;4
B112;2009;2;35-44;32;1
B112;2009;2;35-44;41;2
B112;2009;2;35-44;42;6
B112;2009;2;35-44;51;2
B112;2009;2;35-44;52;6
B112;2009;2;35-44;53;3
B112;2009;2;35-44;63;8
B112;2009;2;35-44;64;6
B112;2009;2;35-44;71;5
B112;2009;2;35-44;72;4
B112;2009;2;35-44;80;8
B112;2009;2;45-54;10;31
B112;2009;2;45-54;20;31
B112;2009;2;45-54;31;12
B112;2009;2;45-54;32;11
B112;2009;2;45-54;41;6
B112;2009;2;45-54;42;16
B112;2009;2;45-54;51;8
B112;2009;2;45-54;52;14
B112;2009;2;45-54;53;6
B112;2009;2;45-54;63;8
B112;2009;2;45-54;64;35
B112;2009;2;45-54;71;9
B112;2009;2;45-54;72;19
B112;2009;2;45-54;80;31
B112;2009;2;55-64;10;60
B112;2009;2;55-64;20;78
B112;2009;2;55-64;31;34
B112;2009;2;55-64;32;21
B112;2009;2;55-64;41;16
B112;2009;2;55-64;42;44
B112;2009;2;55-64;51;19
B112;2009;2;55-64;52;24
B112;2009;2;55-64;53;41
B112;2009;2;55-64;63;27
B112;2009;2;55-64;64;103
B112;2009;2;55-64;71;40
B112;2009;2;55-64;72;44
B112;2009;2;55-64;80;73
B112;2009;2;65-74;10;91
B112;2009;2;65-74;20;99
B112;2009;2;65-74;31;38
B112;2009;2;65-74;32;27
B112;2009;2;65-74;41;21
B112;2009;2;65-74;42;61
B112;2009;2;65-74;51;19
B112;2009;2;65-74;52;40
B112;2009;2;65-74;53;46
B112;2009;2;65-74;63;28
B112;2009;2;65-74;64;138
B112;2009;2;65-74;71;36
B112;2009;2;65-74;72;63
B112;2009;2;65-74;80;87
B112;2009;2;75+;10;143
B112;2009;2;75+;20;163
B112;2009;2;75+;31;70
B112;2009;2;75+;32;47
B112;2009;2;75+;41;26
B112;2009;2;75+;42;91
B112;2009;2;75+;51;40
B112;2009;2;75+;52;60
B112;2009;2;75+;53;90
B112;2009;2;75+;63;63
B112;2009;2;75+;64;165
B112;2009;2;75+;71;75
B112;2009;2;75+;72;84
B112;2009;2;75+;80;158
B112;2010;1;15-34;10;9
B112;2010;1;15-34;20;17
B112;2010;1;15-34;31;2
B112;2010;1;15-34;32;3
B112;2010;1;15-34;41;1
B112;2010;1;15-34;42;4
B112;2010;1;15-34;51;6
B112;2010;1;15-34;52;3
B112;2010;1;15-34;53;5
B112;2010;1;15-34;63;2
B112;2010;1;15-34;64;8
B112;2010;1;15-34;71;5
B112;2010;1;15-34;72;3
B112;2010;1;15-34;80;5
B112;2010;1;35-44;10;24
B112;2010;1;35-44;20;28
B112;2010;1;35-44;31;8
B112;2010;1;35-44;32;8
B112;2010;1;35-44;41;1
B112;2010;1;35-44;42;10
B112;2010;1;35-44;51;9
B112;2010;1;35-44;52;6
B112;2010;1;35-44;53;3
B112;2010;1;35-44;63;6
B112;2010;1;35-44;64;35
B112;2010;1;35-44;71;12
B112;2010;1;35-44;72;14
B112;2010;1;35-44;80;17
B112;2010;1;45-54;10;31
B112;2010;1;45-54;20;46
B112;2010;1;45-54;31;7
B112;2010;1;45-54;32;8
B112;2010;1;45-54;41;12
B112;2010;1;45-54;42;34
B112;2010;1;45-54;51;17
B112;2010;1;45-54;52;7
B112;2010;1;45-54;53;16
B112;2010;1;45-54;63;11
B112;2010;1;45-54;64;47
B112;2010;1;45-54;71;18
B112;2010;1;45-54;72;13
B112;2010;1;45-54;80;20
B112;2010;1;55-64;10;51
B112;2010;1;55-64;20;68
B112;2010;1;55-64;31;25
B112;2010;1;55-64;32;19
B112;2010;1;55-64;41;12
B112;2010;1;55-64;42;30
